J1,J2,J3,J4,J5,J6,empty
3878501.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3878503.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3878505.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3878507.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3878511.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3878513.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3878516.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3878518.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3878520.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3878521.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3878524.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3878526.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3878529.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3878531.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3878533.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3878534.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3878538.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3878540.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3878543.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3878544.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3878545.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3878548.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3878550.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3878554.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3878555.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3878557.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3878560.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3878563.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3878566.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3878570.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3878572.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3878573.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3878574.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3878575.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3878576.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3878577.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3878580.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3878583.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3878585.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3878587.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3878590.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3878593.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3878597.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3878599.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3878602.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3878605.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3878607.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3878610.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3878611.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3878614.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3878616.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3878619.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3878621.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3878624.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3878625.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3878627.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3878629.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3878631.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3878634.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3878635.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3878636.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3878637.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3878640.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3878643.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3878646.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3878648.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3878651.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3878652.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3878654.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3878656.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3878659.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3878662.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3878664.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3878665.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3878666.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3878669.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3878671.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3878674.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3878676.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3878678.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3878679.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3878681.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3878683.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3878686.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3878688.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3878689.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3878690.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3878694.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3878696.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3878698.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3878699.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3878700.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3878702.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3878704.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3878709.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3878710.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3878711.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3878713.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3878715.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3878719.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3878720.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3878721.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3878722.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3878724.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3878727.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3878729.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3878732.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3878733.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3878736.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3878738.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3878741.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3878744.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3878747.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3878748.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3878750.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3878753.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3878755.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3878757.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3878762.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3878763.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3878765.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3878768.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3878770.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3878775.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3878776.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3878778.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3878781.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3878783.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3878785.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3878788.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3878792.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3878794.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3878796.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3878798.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3878800.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3878803.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3878807.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3878809.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3878812.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3878814.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3878816.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3878818.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3878823.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3878825.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3878828.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3878831.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3878834.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3878836.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3878837.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3878841.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3878843.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3878845.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3878848.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3878850.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3878851.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3878854.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3878856.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3878859.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3878861.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3878863.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3878864.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3878865.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3878868.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3878870.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3878872.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3878873.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3878874.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3878875.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3878877.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3878879.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3878883.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3878885.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3878888.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3878890.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3878891.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3878894.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3878897.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3878899.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3878902.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3878904.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3878906.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3878908.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3878910.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3878912.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3878914.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3878917.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3878918.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3878919.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3878922.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3878925.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3878927.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3878930.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3878932.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3878935.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3878938.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3878940.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3878943.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3878945.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3878948.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3878950.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3878951.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3878954.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3878956.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3878958.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3878960.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3878963.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3878964.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3878967.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3878968.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3878969.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3878970.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3878971.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3878972.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3878973.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3878977.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3878979.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3878982.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3878983.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3878984.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3878985.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3878989.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3878991.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3878993.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3878994.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3878995.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3878996.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3879000.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3879002.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3879005.000,-178.092,-20.867,120.754,0.000,80.113,-268.092,
3879007.000,-178.092,-20.868,120.754,0.000,80.113,-268.092,
3879008.000,-178.092,-20.868,120.754,0.000,80.113,-268.092,
3879010.000,-178.092,-20.868,120.754,0.000,80.113,-268.092,
3879012.000,-178.092,-20.868,120.754,0.000,80.114,-268.092,
3879015.000,-178.092,-20.869,120.755,0.000,80.114,-268.092,
3879017.000,-178.092,-20.869,120.755,0.000,80.114,-268.092,
3879020.000,-178.092,-20.870,120.755,0.000,80.114,-268.092,
3879022.000,-178.092,-20.870,120.756,0.000,80.114,-268.092,
3879023.000,-178.092,-20.870,120.756,0.000,80.114,-268.092,
3879026.000,-178.092,-20.871,120.756,0.000,80.114,-268.092,
3879028.000,-178.092,-20.872,120.757,0.000,80.115,-268.092,
3879030.000,-178.092,-20.872,120.757,0.000,80.115,-268.092,
3879032.000,-178.092,-20.872,120.757,0.000,80.115,-268.092,
3879036.000,-178.092,-20.873,120.758,0.000,80.115,-268.092,
3879037.000,-178.092,-20.873,120.758,0.000,80.115,-268.092,
3879041.000,-178.092,-20.875,120.759,0.000,80.116,-268.092,
3879044.000,-178.092,-20.876,120.759,0.000,80.116,-268.092,
3879047.000,-178.092,-20.877,120.760,0.000,80.116,-268.092,
3879050.000,-178.092,-20.878,120.761,0.000,80.117,-268.092,
3879051.000,-178.092,-20.878,120.761,0.000,80.117,-268.092,
3879052.000,-178.092,-20.878,120.761,0.000,80.117,-268.092,
3879057.000,-178.092,-20.881,120.763,0.000,80.118,-268.092,
3879060.000,-178.092,-20.882,120.764,0.000,80.118,-268.092,
3879062.000,-178.092,-20.883,120.764,0.000,80.118,-268.092,
3879063.000,-178.092,-20.883,120.764,0.000,80.118,-268.092,
3879064.000,-178.092,-20.883,120.764,0.000,80.118,-268.092,
3879066.000,-178.092,-20.885,120.765,0.000,80.119,-268.092,
3879071.000,-178.092,-20.888,120.767,0.000,80.120,-268.092,
3879074.000,-178.092,-20.889,120.769,0.000,80.120,-268.092,
3879075.000,-178.092,-20.890,120.769,0.000,80.121,-268.092,
3879076.000,-178.092,-20.891,120.769,0.000,80.121,-268.092,
3879077.000,-178.092,-20.891,120.770,0.000,80.121,-268.092,
3879079.000,-178.091,-20.893,120.771,0.000,80.121,-268.091,
3879083.000,-178.091,-20.895,120.773,0.000,80.122,-268.091,
3879085.000,-178.091,-20.897,120.774,0.000,80.123,-268.091,
3879087.000,-178.091,-20.898,120.775,0.000,80.123,-268.091,
3879088.000,-178.091,-20.899,120.775,0.000,80.124,-268.091,
3879089.000,-178.091,-20.900,120.776,0.000,80.124,-268.091,
3879091.000,-178.091,-20.902,120.777,0.000,80.124,-268.091,
3879093.000,-178.091,-20.904,120.778,0.000,80.125,-268.091,
3879096.000,-178.091,-20.908,120.781,0.000,80.126,-268.091,
3879099.000,-178.091,-20.910,120.782,0.000,80.127,-268.091,
3879101.000,-178.091,-20.912,120.784,0.000,80.128,-268.091,
3879102.000,-178.091,-20.913,120.784,0.000,80.128,-268.091,
3879103.000,-178.091,-20.913,120.784,0.000,80.128,-268.091,
3879105.000,-178.091,-20.916,120.787,0.000,80.129,-268.091,
3879109.000,-178.090,-20.921,120.790,0.000,80.131,-268.090,
3879111.000,-178.090,-20.924,120.792,0.000,80.131,-268.090,
3879113.000,-178.090,-20.927,120.794,0.000,80.132,-268.090,
3879114.000,-178.090,-20.928,120.795,0.000,80.133,-268.090,
3879115.000,-178.090,-20.930,120.796,0.000,80.133,-268.090,
3879117.000,-178.090,-20.933,120.798,0.000,80.134,-268.090,
3879121.000,-178.090,-20.939,120.802,0.000,80.136,-268.090,
3879124.000,-178.089,-20.944,120.806,0.000,80.138,-268.089,
3879126.000,-178.089,-20.948,120.808,0.000,80.139,-268.089,
3879127.000,-178.089,-20.950,120.809,0.000,80.140,-268.089,
3879128.000,-178.089,-20.950,120.809,0.000,80.140,-268.089,
3879130.000,-178.089,-20.956,120.813,0.000,80.142,-268.089,
3879133.000,-178.089,-20.962,120.818,0.000,80.144,-268.089,
3879136.000,-178.089,-20.969,120.822,0.000,80.146,-268.089,
3879138.000,-178.088,-20.973,120.825,0.000,80.147,-268.088,
3879139.000,-178.088,-20.976,120.827,0.000,80.148,-268.088,
3879140.000,-178.088,-20.978,120.829,0.000,80.149,-268.088,
3879142.000,-178.088,-20.983,120.832,0.000,80.151,-268.088,
3879143.000,-178.088,-20.986,120.834,0.000,80.151,-268.088,
3879146.000,-178.088,-20.994,120.840,0.000,80.154,-268.088,
3879148.000,-178.087,-21.000,120.844,0.000,80.156,-268.087,
3879149.000,-178.087,-21.000,120.844,0.000,80.156,-268.087,
3879151.000,-178.087,-21.009,120.850,0.000,80.159,-268.087,
3879153.000,-178.087,-21.016,120.854,0.000,80.161,-268.087,
3879155.000,-178.086,-21.023,120.859,0.000,80.163,-268.086,
3879159.000,-178.086,-21.037,120.869,0.000,80.168,-268.086,
3879160.000,-178.086,-21.041,120.871,0.000,80.169,-268.086,
3879161.000,-178.086,-21.045,120.874,0.000,80.170,-268.086,
3879162.000,-178.086,-21.045,120.874,0.000,80.170,-268.086,
3879164.000,-178.085,-21.057,120.882,0.000,80.174,-268.085,
3879166.000,-178.085,-21.065,120.888,0.000,80.177,-268.085,
3879169.000,-178.084,-21.079,120.897,0.000,80.182,-268.084,
3879172.000,-178.084,-21.093,120.907,0.000,80.186,-268.084,
3879173.000,-178.083,-21.098,120.910,0.000,80.188,-268.083,
3879174.000,-178.083,-21.098,120.910,0.000,80.188,-268.083,
3879176.000,-178.083,-21.114,120.920,0.000,80.193,-268.083,
3879178.000,-178.082,-21.136,120.936,0.000,80.200,-268.082,
3879182.000,-178.082,-21.148,120.944,0.000,80.204,-268.082,
3879183.000,-178.081,-21.154,120.948,0.000,80.206,-268.081,
3879184.000,-178.081,-21.161,120.952,0.000,80.208,-268.081,
3879185.000,-178.081,-21.167,120.956,0.000,80.210,-268.081,
3879187.000,-178.080,-21.180,120.965,0.000,80.215,-268.080,
3879189.000,-178.080,-21.194,120.975,0.000,80.219,-268.080,
3879193.000,-178.079,-21.223,120.994,0.000,80.229,-268.079,
3879195.000,-178.078,-21.239,121.005,0.000,80.234,-268.078,
3879196.000,-178.078,-21.239,121.005,0.000,80.234,-268.078,
3879197.000,-178.078,-21.247,121.010,0.000,80.236,-268.078,
3879199.000,-178.077,-21.272,121.027,0.000,80.245,-268.077,
3879203.000,-178.075,-21.308,121.051,0.000,80.256,-268.075,
3879205.000,-178.075,-21.327,121.064,0.000,80.263,-268.075,
3879207.000,-178.074,-21.347,121.078,0.000,80.269,-268.074,
3879208.000,-178.073,-21.358,121.085,0.000,80.273,-268.073,
3879209.000,-178.073,-21.368,121.092,0.000,80.276,-268.073,
3879210.000,-178.072,-21.379,121.099,0.000,80.280,-268.072,
3879212.000,-178.072,-21.401,121.114,0.000,80.287,-268.072,
3879217.000,-178.069,-21.460,121.153,0.000,80.306,-268.069,
3879219.000,-178.068,-21.485,121.170,0.000,80.315,-268.068,
3879220.000,-178.068,-21.498,121.179,0.000,80.319,-268.068,
3879221.000,-178.067,-21.512,121.188,0.000,80.323,-268.067,
3879223.000,-178.066,-21.539,121.206,0.000,80.332,-268.066,
3879225.000,-178.065,-21.568,121.225,0.000,80.342,-268.065,
3879230.000,-178.062,-21.644,121.277,0.000,80.367,-268.062,
3879231.000,-178.062,-21.644,121.277,0.000,80.367,-268.062,
3879232.000,-178.061,-21.677,121.298,0.000,80.378,-268.061,
3879234.000,-178.059,-21.711,121.321,0.000,80.390,-268.059,
3879236.000,-178.058,-21.747,121.345,0.000,80.401,-268.058,
3879239.000,-178.056,-21.802,121.382,0.000,80.420,-268.056,
3879242.000,-178.053,-21.861,121.421,0.000,80.440,-268.053,
3879243.000,-178.053,-21.882,121.435,0.000,80.447,-268.053,
3879244.000,-178.052,-21.903,121.448,0.000,80.454,-268.052,
3879245.000,-178.051,-21.924,121.462,0.000,80.461,-268.051,
3879247.000,-178.049,-21.967,121.491,0.000,80.475,-268.049,
3879250.000,-178.046,-22.036,121.537,0.000,80.499,-268.046,
3879253.000,-178.043,-22.108,121.585,0.000,80.523,-268.043,
3879255.000,-178.041,-22.159,121.618,0.000,80.540,-268.041,
3879257.000,-178.039,-22.211,121.653,0.000,80.558,-268.039,
3879258.000,-178.039,-22.211,121.653,0.000,80.558,-268.039,
3879260.000,-178.036,-22.294,121.707,0.000,80.586,-268.036,
3879263.000,-178.032,-22.380,121.764,0.000,80.616,-268.032,
3879268.000,-178.026,-22.536,121.866,0.000,80.669,-268.026,
3879269.000,-178.026,-22.536,121.866,0.000,80.669,-268.026,
3879270.000,-178.025,-22.568,121.887,0.000,80.681,-268.025,
3879272.000,-178.021,-22.670,121.954,0.000,80.716,-268.021,
3879275.000,-178.016,-22.777,122.023,0.000,80.753,-268.016,
3879278.000,-178.012,-22.889,122.096,0.000,80.792,-268.012,
3879281.000,-178.007,-23.007,122.173,0.000,80.834,-268.007,
3879282.000,-178.005,-23.048,122.199,0.000,80.848,-268.005,
3879283.000,-178.003,-23.089,122.226,0.000,80.863,-268.003,
3879286.000,-177.998,-23.217,122.309,0.000,80.908,-267.998,
3879288.000,-177.994,-23.306,122.366,0.000,80.940,-267.994,
3879290.000,-177.990,-23.398,122.425,0.000,80.972,-267.990,
3879294.000,-177.982,-23.590,122.548,0.000,81.041,-267.982,
3879295.000,-177.982,-23.590,122.548,0.000,81.041,-267.982,
3879297.000,-177.976,-23.742,122.645,0.000,81.096,-267.976,
3879300.000,-177.969,-23.900,122.746,0.000,81.154,-267.969,
3879302.000,-177.964,-24.010,122.816,0.000,81.194,-267.964,
3879305.000,-177.957,-24.181,122.924,0.000,81.256,-267.957,
3879308.000,-177.949,-24.358,123.036,0.000,81.322,-267.949,
3879310.000,-177.949,-24.358,123.036,0.000,81.322,-267.949,
3879312.000,-177.938,-24.607,123.192,0.000,81.415,-267.938,
3879315.000,-177.930,-24.803,123.314,0.000,81.488,-267.930,
3879317.000,-177.924,-24.937,123.398,0.000,81.539,-267.924,
3879319.000,-177.918,-25.075,123.483,0.000,81.592,-267.918,
3879323.000,-177.905,-25.362,123.660,0.000,81.701,-267.905,
3879324.000,-177.901,-25.436,123.706,0.000,81.730,-267.901,
3879325.000,-177.901,-25.436,123.706,0.000,81.730,-267.901,
3879327.000,-177.891,-25.663,123.845,0.000,81.818,-267.891,
3879329.000,-177.884,-25.819,123.940,0.000,81.879,-267.884,
3879333.000,-177.869,-26.141,124.136,0.000,82.005,-267.869,
3879335.000,-177.861,-26.308,124.236,0.000,82.071,-267.861,
3879336.000,-177.857,-26.393,124.287,0.000,82.105,-267.857,
3879337.000,-177.853,-26.478,124.338,0.000,82.139,-267.853,
3879338.000,-177.849,-26.565,124.390,0.000,82.174,-267.849,
3879340.000,-177.841,-26.741,124.495,0.000,82.245,-267.841,
3879343.000,-177.828,-27.011,124.656,0.000,82.355,-267.828,
3879347.000,-177.810,-27.385,124.877,0.000,82.508,-267.810,
3879348.000,-177.806,-27.480,124.933,0.000,82.547,-267.806,
3879350.000,-177.796,-27.674,125.046,0.000,82.627,-267.796,
3879352.000,-177.787,-27.872,125.161,0.000,82.710,-267.787,
3879355.000,-177.772,-28.174,125.336,0.000,82.837,-267.772,
3879357.000,-177.761,-28.381,125.455,0.000,82.925,-267.761,
3879361.000,-177.740,-28.804,125.697,0.000,83.106,-267.740,
3879362.000,-177.740,-28.804,125.697,0.000,83.106,-267.740,
3879364.000,-177.729,-29.021,125.820,0.000,83.200,-267.729,
3879366.000,-177.712,-29.353,126.007,0.000,83.345,-267.712,
3879368.000,-177.700,-29.578,126.133,0.000,83.444,-267.700,
3879370.000,-177.688,-29.807,126.261,0.000,83.546,-267.688,
3879374.000,-177.663,-30.274,126.519,0.000,83.755,-267.663,
3879375.000,-177.663,-30.274,126.519,0.000,83.755,-267.663,
3879376.000,-177.650,-30.513,126.649,0.000,83.863,-267.650,
3879379.000,-177.630,-30.877,126.847,0.000,84.029,-267.630,
3879381.000,-177.616,-31.123,126.980,0.000,84.142,-267.616,
3879383.000,-177.602,-31.373,127.114,0.000,84.258,-267.602,
3879387.000,-177.573,-31.881,127.385,0.000,84.496,-267.573,
3879388.000,-177.573,-31.881,127.385,0.000,84.496,-267.573,
3879389.000,-177.558,-32.140,127.521,0.000,84.619,-267.558,
