X,Y,Z,rX,rY,rZ,empty
4929965.000,447.461,45.000,-70.000,0.000,89.999,89.999,
4929969.000,444.173,45.000,-70.000,0.000,90.000,90.000,
4929972.000,441.731,45.000,-70.000,0.000,90.000,90.000,
4929975.000,439.312,45.000,-70.000,0.000,90.000,90.000,
4929979.000,436.122,45.000,-70.000,0.000,90.000,90.000,
4929983.000,432.976,45.000,-70.000,0.000,90.000,90.000,
4929984.000,432.976,45.000,-70.000,0.000,90.000,90.000,
4929987.000,429.877,45.000,-69.999,0.000,90.000,90.000,
4929991.000,426.826,45.000,-70.000,0.000,90.000,90.000,
4929995.000,423.827,45.000,-70.000,0.000,89.999,89.999,
4929998.000,421.613,45.000,-70.000,0.000,90.000,90.000,
4930002.000,418.711,45.000,-70.000,0.000,90.000,90.000,
4930003.000,418.711,45.000,-70.000,0.000,90.000,90.000,
4930005.000,416.572,45.000,-70.000,0.000,90.000,90.000,
4930009.000,413.773,45.000,-70.000,0.000,90.000,90.000,
4930012.000,411.715,45.000,-70.000,0.000,90.000,90.000,
4930015.000,409.694,45.000,-69.999,0.000,90.000,90.000,
4930018.000,407.710,45.000,-70.000,0.000,90.000,90.000,
4930020.000,406.409,45.000,-70.000,0.000,90.000,90.000,
4930024.000,403.858,45.000,-70.000,0.000,90.000,90.000,
4930027.000,401.992,45.000,-69.999,0.000,90.000,90.000,
4930030.000,400.167,45.000,-70.000,0.000,90.000,90.000,
4930034.000,397.798,45.000,-70.000,0.000,90.000,90.000,
4930035.000,397.218,45.000,-70.000,0.000,90.000,90.000,
4930036.000,397.218,45.000,-70.000,0.000,90.000,90.000,
4930038.000,395.505,45.000,-70.000,0.000,90.000,90.000,
4930041.000,393.836,45.000,-70.000,0.000,90.000,90.000,
4930044.000,392.211,45.000,-70.000,0.000,90.000,90.000,
4930048.000,390.113,45.000,-70.000,0.000,89.999,89.999,
4930049.000,389.601,45.000,-70.000,0.000,90.000,90.000,
4930050.000,389.094,45.000,-70.000,0.000,90.000,90.000,
4930052.000,388.094,45.000,-70.000,0.000,89.999,89.999,
4930055.000,386.633,45.000,-70.000,0.000,90.000,90.000,
4930059.000,384.754,45.000,-70.000,0.000,90.000,90.000,
4930062.000,383.397,45.000,-70.000,0.000,90.000,90.000,
4930064.000,382.517,45.000,-69.999,0.000,90.000,90.000,
4930066.000,381.658,45.000,-70.000,0.000,90.000,90.000,
4930067.000,381.658,45.000,-70.000,0.000,90.000,90.000,
4930070.000,379.997,45.000,-70.000,0.000,90.000,90.000,
4930074.000,378.415,45.000,-70.000,0.000,90.000,90.000,
4930077.000,377.280,45.000,-70.000,0.000,90.000,90.000,
4930079.000,376.547,45.000,-70.000,0.000,90.000,90.000,
4930080.000,376.547,45.000,-70.000,0.000,90.000,90.000,
4930082.000,375.482,45.000,-70.000,0.000,90.000,90.000,
4930084.000,374.796,45.000,-70.000,0.000,90.000,90.000,
4930086.000,374.128,45.000,-70.000,0.000,90.000,90.000,
4930089.000,373.160,45.000,-70.000,0.000,90.000,90.000,
4930091.000,372.537,45.000,-70.000,0.000,90.000,90.000,
4930092.000,372.232,45.000,-70.000,0.000,89.999,89.999,
4930095.000,371.635,45.000,-69.999,0.000,90.000,90.000,
4930097.000,370.772,45.000,-70.000,0.000,90.000,90.000,
4930099.000,370.217,45.000,-70.000,0.000,90.000,90.000,
4930101.000,369.679,45.000,-70.000,0.000,90.000,90.000,
4930104.000,368.902,45.000,-70.000,0.000,90.000,90.000,
4930106.000,368.403,45.000,-70.000,0.000,90.000,90.000,
4930108.000,367.920,45.000,-70.000,0.000,89.999,89.999,
4930110.000,367.452,45.000,-70.000,0.000,89.999,89.999,
4930113.000,366.778,45.000,-70.000,0.000,90.000,90.000,
4930116.000,366.135,45.000,-70.000,0.000,90.000,90.000,
4930118.000,365.724,45.000,-70.000,0.000,90.000,90.000,
4930122.000,364.942,45.000,-70.000,0.000,90.000,90.000,
4930125.000,364.389,45.000,-70.000,0.000,89.999,89.999,
4930127.000,364.036,45.000,-70.000,0.000,89.999,89.999,
4930130.000,363.529,45.000,-70.000,0.000,90.000,90.000,
4930133.000,363.047,45.000,-70.000,0.000,90.000,90.000,
4930137.000,362.590,45.000,-70.000,0.000,90.000,90.000,
4930141.000,361.881,45.000,-70.000,0.000,90.000,90.000,
4930144.000,361.486,45.000,-70.000,0.000,90.000,90.000,
4930146.000,361.234,45.000,-70.000,0.000,90.000,90.000,
4930149.000,360.873,45.000,-70.000,0.000,90.000,90.000,
4930152.000,360.531,45.000,-70.000,0.000,90.000,90.000,
4930157.000,360.003,45.000,-70.000,0.000,90.000,90.000,
4930159.000,359.805,45.000,-70.000,0.000,90.000,90.000,
4930161.000,359.615,45.000,-70.000,0.000,90.000,90.000,
4930164.000,359.343,45.000,-70.000,0.000,90.000,90.000,
4930167.000,359.085,45.000,-70.000,0.000,90.000,90.000,
4930169.000,358.922,45.000,-70.000,0.000,89.999,89.999,
4930173.000,358.614,45.000,-70.000,0.000,89.999,89.999,
4930176.000,358.398,45.000,-70.000,0.000,89.999,89.999,
4930179.000,358.194,45.000,-70.000,0.000,89.999,89.999,
4930181.000,358.065,45.000,-70.000,0.000,89.999,89.999,
4930183.000,357.940,45.000,-70.000,0.000,90.000,90.000,
4930186.000,357.763,45.000,-70.000,0.000,90.000,90.000,
4930191.000,357.490,45.000,-70.000,0.000,89.999,89.999,
4930193.000,357.388,45.000,-70.000,0.000,90.000,90.000,
4930195.000,357.290,45.000,-70.000,0.000,90.000,90.000,
4930198.000,357.150,45.000,-70.000,0.000,90.000,90.000,
4930200.000,357.062,45.000,-70.000,0.000,89.999,89.999,
4930202.000,356.976,45.000,-70.000,0.000,90.000,90.000,
4930205.000,356.855,45.000,-69.999,0.000,90.000,90.000,
4930206.000,356.855,45.000,-69.999,0.000,90.000,90.000,
4930208.000,356.741,45.000,-70.000,0.000,90.000,90.000,
4930210.000,356.669,45.000,-69.999,0.000,89.999,89.999,
4930213.000,356.566,45.000,-70.000,0.000,89.999,89.999,
4930216.000,356.469,45.000,-70.000,0.000,90.000,90.000,
4930217.000,356.437,45.000,-70.000,0.000,90.000,90.000,
4930218.000,356.407,45.000,-70.000,0.000,89.999,89.999,
4930220.000,356.348,45.000,-70.000,0.000,89.999,89.999,
4930222.000,356.291,45.000,-70.000,0.000,90.000,90.000,
4930225.000,356.211,45.000,-70.000,0.000,90.000,90.000,
4930228.000,356.135,45.000,-70.000,0.000,90.000,90.000,
4930230.000,356.087,45.000,-70.000,0.000,90.000,90.000,
4930231.000,356.087,45.000,-70.000,0.000,90.000,90.000,
4930232.000,356.064,45.000,-70.000,0.000,90.000,90.000,
4930234.000,355.996,45.000,-70.000,0.000,90.000,90.000,
4930238.000,355.913,45.000,-70.000,0.000,89.999,89.999,
4930240.000,355.874,45.000,-70.000,0.000,90.000,90.000,
4930242.000,355.837,45.000,-70.000,0.000,90.000,90.000,
4930244.000,355.801,45.000,-70.000,0.000,90.000,90.000,
4930245.000,355.783,45.000,-70.000,0.000,89.999,89.999,
4930249.000,355.717,45.000,-70.000,0.000,90.000,90.000,
4930251.000,355.686,45.000,-70.000,0.000,90.000,90.000,
4930254.000,355.642,45.000,-70.000,0.000,89.999,89.999,
4930255.000,355.642,45.000,-70.000,0.000,89.999,89.999,
4930257.000,355.600,45.000,-70.000,0.000,90.000,90.000,
4930259.000,355.574,45.000,-70.000,0.000,90.000,90.000,
4930264.000,355.512,45.000,-70.000,0.000,90.000,90.000,
4930265.000,355.501,45.000,-70.000,0.000,90.000,90.000,
4930266.000,355.490,45.000,-70.000,0.000,90.000,90.000,
4930267.000,355.490,45.000,-70.000,0.000,90.000,90.000,
4930268.000,355.468,45.000,-70.000,0.000,90.000,90.000,
4930274.000,355.407,45.000,-70.000,0.000,90.000,90.000,
4930276.000,355.389,45.000,-70.000,0.000,90.000,90.000,
4930278.000,355.371,45.000,-70.000,0.000,90.000,90.000,
4930279.000,355.363,45.000,-70.000,0.000,89.999,89.999,
4930280.000,355.363,45.000,-70.000,0.000,89.999,89.999,
4930282.000,355.338,45.000,-70.000,0.000,90.000,90.000,
4930286.000,355.315,45.000,-70.000,0.000,89.999,89.999,
4930288.000,355.293,45.000,-70.000,0.000,90.000,90.000,
4930290.000,355.279,45.000,-70.000,0.000,90.000,90.000,
4930291.000,355.273,45.000,-70.000,0.000,90.000,90.000,
4930292.000,355.266,45.000,-70.000,0.000,90.000,90.000,
4930295.000,355.247,45.000,-70.000,0.000,90.000,90.000,
4930298.000,355.235,45.000,-70.000,0.000,90.000,90.000,
4930300.000,355.218,45.000,-70.000,0.000,90.000,90.000,
4930303.000,355.202,45.000,-70.000,0.000,90.000,90.000,
4930304.000,355.197,45.000,-70.000,0.000,90.000,90.000,
4930305.000,355.192,45.000,-70.000,0.000,90.000,90.000,
4930308.000,355.178,45.000,-70.000,0.000,90.000,90.000,
4930311.000,355.165,45.000,-70.000,0.000,90.000,90.000,
4930313.000,355.156,45.000,-70.000,0.000,90.000,90.000,
4930316.000,355.144,45.000,-70.000,0.000,89.999,89.999,
4930319.000,355.133,45.000,-70.000,0.000,90.000,90.000,
4930322.000,355.122,45.000,-70.000,0.000,90.000,90.000,
4930324.000,355.115,45.000,-70.000,0.000,90.000,90.000,
4930327.000,355.106,45.000,-70.000,0.000,90.000,90.000,
4930330.000,355.097,45.000,-70.000,0.000,90.000,90.000,
4930332.000,355.091,45.000,-70.000,0.000,89.999,89.999,
4930335.000,355.083,45.000,-70.000,0.000,90.000,90.000,
4930338.000,355.075,45.000,-69.999,0.000,89.999,89.999,
4930339.000,355.073,45.000,-70.000,0.000,90.000,90.000,
4930341.000,355.068,45.000,-70.000,0.000,90.000,90.000,
4930344.000,355.061,45.000,-70.000,0.000,90.000,90.000,
4930347.000,355.055,45.000,-70.000,0.000,90.000,90.000,
4930349.000,355.051,45.000,-70.000,0.000,90.000,90.000,
4930352.000,355.045,45.000,-69.999,0.000,90.000,90.000,
4930354.000,355.042,45.000,-70.000,0.000,90.000,90.000,
4930356.000,355.038,45.000,-70.000,0.000,90.000,90.000,
4930359.000,355.033,45.000,-70.000,0.000,90.000,90.000,
4930361.000,355.030,45.000,-70.000,0.000,89.999,89.999,
4930365.000,355.025,45.000,-70.000,0.000,90.000,90.000,
4930366.000,355.023,45.000,-70.000,0.000,90.000,90.000,
4930367.000,355.023,45.000,-70.000,0.000,90.000,90.000,
4930369.000,355.019,45.000,-70.000,0.000,90.000,90.000,
4930371.000,355.017,45.000,-70.000,0.000,90.000,90.000,
4930374.000,355.013,45.000,-70.000,0.000,90.000,90.000,
4930378.000,355.009,45.000,-69.999,0.000,89.999,89.999,
4930379.000,355.009,45.000,-69.999,0.000,89.999,89.999,
4930380.000,355.008,45.000,-70.000,0.000,90.000,90.000,
4930382.000,355.005,45.000,-70.000,0.000,90.000,90.000,
4930384.000,355.003,45.000,-70.000,0.000,89.999,89.999,
4930389.000,355.000,45.000,-70.000,0.000,90.000,90.000,
4930391.000,355.000,45.000,-70.000,0.000,90.000,90.000,
4930392.000,355.000,45.000,-70.000,0.000,90.000,90.000,
4930393.000,355.001,45.000,-70.000,0.000,90.000,90.000,
4930395.000,355.003,45.000,-70.000,0.000,90.000,90.000,
4930399.000,355.007,45.000,-69.999,0.000,89.999,89.999,
4930401.000,355.009,45.000,-69.999,0.000,90.000,90.000,
4930404.000,355.012,45.000,-70.000,0.000,90.000,90.000,
4930405.000,355.014,45.000,-69.999,0.000,90.000,90.000,
4930406.000,355.015,45.000,-70.000,0.000,90.000,90.000,
4930407.000,355.015,45.000,-70.000,0.000,90.000,90.000,
4930410.000,355.020,45.000,-69.999,0.000,89.999,89.999,
4930412.000,355.022,45.000,-69.999,0.000,89.999,89.999,
4930414.000,355.025,45.000,-70.000,0.000,90.000,90.000,
4930417.000,355.029,45.000,-69.999,0.000,89.999,89.999,
4930418.000,355.031,45.000,-70.000,0.000,90.000,90.000,
4930420.000,355.034,45.000,-70.000,0.000,89.999,89.999,
4930422.000,355.037,45.000,-70.000,0.000,89.999,89.999,
4930424.000,355.041,45.000,-69.999,0.000,89.999,89.999,
4930427.000,355.046,45.000,-70.000,0.000,90.000,90.000,
4930429.000,355.050,45.000,-70.000,0.000,89.999,89.999,
4930431.000,355.054,45.000,-70.000,0.000,90.000,90.000,
4930434.000,355.060,45.000,-69.999,0.000,90.000,90.000,
4930436.000,355.064,45.000,-70.000,0.000,90.000,90.000,
4930439.000,355.071,45.000,-70.000,0.000,90.000,90.000,
4930441.000,355.076,45.000,-70.000,0.000,89.999,89.999,
4930444.000,355.084,45.000,-69.999,0.000,90.000,90.000,
4930445.000,355.086,45.000,-70.000,0.000,90.000,90.000,
4930447.000,355.092,45.000,-69.999,0.000,90.000,90.000,
4930449.000,355.098,45.000,-70.000,0.000,90.000,90.000,
4930451.000,355.104,45.000,-70.000,0.000,90.000,90.000,
4930454.000,355.110,45.000,-70.000,0.000,89.999,89.999,
4930456.000,355.120,45.000,-70.000,0.000,90.000,90.000,
4930458.000,355.127,45.000,-70.000,0.000,90.000,90.000,
4930460.000,355.134,45.000,-70.000,0.000,89.999,89.999,
4930462.000,355.141,45.000,-70.000,0.000,90.000,90.000,
4930465.000,355.153,45.000,-70.000,0.000,89.999,89.999,
4930467.000,355.162,45.000,-70.000,0.000,90.000,90.000,
4930469.000,355.170,45.000,-70.000,0.000,90.000,90.000,
4930472.000,355.184,45.000,-69.999,0.000,90.000,90.000,
4930476.000,355.204,45.000,-70.000,0.000,90.000,90.000,
4930479.000,355.220,45.000,-70.000,0.000,89.999,89.999,
4930481.000,355.231,45.000,-70.000,0.000,90.000,90.000,
4930483.000,355.243,45.000,-70.000,0.000,90.000,90.000,
4930485.000,355.255,45.000,-70.000,0.000,90.000,90.000,
4930489.000,355.281,45.000,-69.999,0.000,90.000,90.000,
4930490.000,355.288,45.000,-69.999,0.000,90.000,90.000,
4930493.000,355.310,45.000,-70.000,0.000,90.000,90.000,
4930495.000,355.325,45.000,-70.000,0.000,90.000,90.000,
4930497.000,355.341,45.000,-69.999,0.000,89.999,89.999,
4930499.000,355.357,45.000,-70.000,0.000,90.000,90.000,
4930503.000,355.392,45.000,-70.000,0.000,90.000,90.000,
4930506.000,355.420,45.000,-69.999,0.000,90.000,90.000,
4930508.000,355.440,45.000,-70.000,0.000,90.000,90.000,
4930510.000,355.471,45.000,-70.000,0.000,90.000,90.000,
4930513.000,355.493,45.000,-69.999,0.000,90.000,90.000,
4930515.000,355.516,45.000,-69.999,0.000,90.000,90.000,
4930519.000,355.565,45.000,-70.000,0.000,90.000,90.000,
4930521.000,355.591,45.000,-69.999,0.000,89.999,89.999,
4930524.000,355.632,45.000,-70.000,0.000,90.000,90.000,
4930526.000,355.661,45.000,-70.000,0.000,90.000,90.000,
4930529.000,355.706,45.000,-70.000,0.000,90.000,90.000,
4930533.000,355.772,45.000,-70.000,0.000,90.000,90.000,
4930536.000,355.824,45.000,-70.000,0.000,90.000,90.000,
4930538.000,355.861,45.000,-70.000,0.000,90.000,90.000,
4930541.000,355.920,45.000,-70.000,0.000,90.000,90.000,
4930543.000,355.961,45.000,-70.000,0.000,90.000,90.000,
4930546.000,356.026,45.000,-70.000,0.000,90.000,90.000,
4930550.000,356.118,45.000,-70.000,0.000,90.000,90.000,
4930553.000,356.193,45.000,-70.000,0.000,89.999,89.999,
4930555.000,356.246,45.000,-70.000,0.000,90.000,90.000,
4930558.000,356.329,45.000,-70.000,0.000,89.999,89.999,
4930561.000,356.417,45.000,-69.999,0.000,90.000,90.000,
4930563.000,356.479,45.000,-70.000,0.000,90.000,90.000,
4930566.000,356.576,45.000,-70.000,0.000,89.999,89.999,
4930568.000,356.645,45.000,-70.000,0.000,90.000,90.000,
4930571.000,356.753,45.000,-70.000,0.000,90.000,90.000,
4930573.000,356.829,45.000,-69.999,0.000,89.999,89.999,
4930576.000,356.949,45.000,-69.999,0.000,90.000,90.000,
4930580.000,357.120,45.000,-70.000,0.000,90.000,90.000,
4930581.000,357.120,45.000,-70.000,0.000,90.000,90.000,
4930583.000,357.258,45.000,-70.000,0.000,89.999,89.999,
4930586.000,357.404,45.000,-70.000,0.000,90.000,90.000,
4930588.000,357.507,45.000,-70.000,0.000,90.000,90.000,
4930590.000,357.613,45.000,-70.000,0.000,90.000,90.000,
4930594.000,357.840,45.000,-69.999,0.000,90.000,90.000,
4930595.000,357.899,45.000,-70.000,0.000,89.999,89.999,
4930598.000,358.085,45.000,-70.000,0.000,90.000,90.000,
4930600.000,358.215,45.000,-70.000,0.000,89.999,89.999,
4930603.000,358.420,45.000,-70.000,0.000,90.000,90.000,
4930606.000,358.638,45.000,-70.000,0.000,90.000,90.000,
4930608.000,358.790,45.000,-70.000,0.000,90.000,90.000,
4930610.000,358.948,45.000,-70.000,0.000,89.999,89.999,
4930613.000,359.030,45.000,-69.999,0.000,90.000,90.000,
4930615.000,359.371,45.000,-70.000,0.000,90.000,90.000,
4930617.000,359.552,45.000,-69.999,0.000,90.000,90.000,
4930621.000,359.936,45.000,-69.999,0.000,90.000,90.000,
4930622.000,359.936,45.000,-69.999,0.000,90.000,90.000,
4930624.000,360.243,45.000,-70.000,0.000,89.999,89.999,
4930626.000,360.457,45.000,-70.000,0.000,89.999,89.999,
4930628.000,360.680,45.000,-70.000,0.000,90.000,90.000,
4930630.000,360.911,45.000,-69.999,0.000,90.000,90.000,
4930633.000,361.274,45.000,-70.000,0.000,90.000,90.000,
4930634.000,361.400,45.000,-69.999,0.000,90.000,90.000,
4930635.000,361.400,45.000,-69.999,0.000,90.000,90.000,
4930637.000,361.658,45.000,-69.999,0.000,90.000,90.000,
4930639.000,362.063,45.000,-69.999,0.000,90.000,90.000,
4930642.000,362.491,45.000,-70.000,0.000,89.999,89.999,
4930644.000,362.789,45.000,-70.000,0.000,90.000,90.000,
4930646.000,363.098,45.000,-69.999,0.000,90.000,90.000,
4930647.000,363.257,45.000,-70.000,0.000,90.000,90.000,
4930648.000,363.257,45.000,-70.000,0.000,90.000,90.000,
4930651.000,363.919,45.000,-69.999,0.000,90.000,90.000,
4930653.000,364.269,45.000,-70.000,0.000,90.000,90.000,
4930655.000,364.630,45.000,-69.999,0.000,90.000,90.000,
4930658.000,365.195,45.000,-70.000,0.000,90.000,90.000,
4930659.000,365.390,45.000,-70.000,0.000,90.000,90.000,
4930662.000,365.790,45.000,-69.999,0.000,90.000,90.000,
4930664.000,366.415,45.000,-70.000,0.000,90.000,90.000,
4930666.000,366.849,45.000,-69.999,0.000,90.000,90.000,
4930668.000,367.298,45.000,-69.999,0.000,89.999,89.999,
4930669.000,367.527,45.000,-69.999,0.000,90.000,90.000,
4930670.000,367.527,45.000,-69.999,0.000,90.000,90.000,
4930673.000,368.483,45.000,-69.999,0.000,89.999,89.999,
4930675.000,368.984,45.000,-69.999,0.000,90.000,90.000,
4930678.000,369.765,45.000,-70.000,0.000,89.999,89.999,
4930680.000,370.306,45.000,-70.000,0.000,90.000,90.000,
4930681.000,370.582,45.000,-69.999,0.000,90.000,90.000,
4930682.000,370.863,45.000,-70.000,0.000,90.000,90.000,
4930686.000,372.028,45.000,-70.000,0.000,90.000,90.000,
4930688.000,372.637,45.000,-69.999,0.000,90.000,90.000,
4930691.000,373.582,45.000,-70.000,0.000,89.999,89.999,
4930693.000,374.235,45.000,-70.000,0.000,90.000,90.000,
4930694.000,374.568,45.000,-70.000,0.000,90.000,90.000,
4930695.000,374.906,45.000,-69.999,0.000,90.000,90.000,
4930699.000,376.664,45.000,-70.000,0.000,90.000,90.000,
4930702.000,377.401,45.000,-70.000,0.000,90.000,90.000,
4930704.000,378.156,45.000,-70.000,0.000,90.000,90.000,
4930705.000,378.541,45.000,-70.000,0.000,89.999,89.999,
4930706.000,378.931,45.000,-69.999,0.000,90.000,90.000,
4930710.000,380.539,45.000,-69.999,0.000,90.000,90.000,
4930712.000,381.372,45.000,-69.999,0.000,89.999,89.999,
4930715.000,382.659,45.000,-70.000,0.000,90.000,90.000,
4930718.000,383.542,45.000,-70.000,0.000,90.000,90.000,
4930719.000,384.444,45.000,-70.000,0.000,90.000,90.000,
4930720.000,384.903,45.000,-69.999,0.000,90.000,90.000,
4930724.000,386.789,45.000,-69.999,0.000,90.000,90.000,
4930726.000,387.761,45.000,-70.000,0.000,89.999,89.999,
4930729.000,389.258,45.000,-70.000,0.000,90.000,90.000,
4930730.000,389.767,45.000,-70.000,0.000,89.999,89.999,
4930731.000,390.280,45.000,-69.999,0.000,90.000,90.000,
4930732.000,390.799,45.000,-69.999,0.000,90.000,90.000,
4930736.000,392.923,45.000,-69.999,0.000,89.999,89.999,
4930739.000,394.568,45.000,-69.999,0.000,90.000,90.000,
4930742.000,396.256,45.000,-70.000,0.000,89.999,89.999,
4930744.000,397.406,45.000,-69.999,0.000,90.000,90.000,
4930745.000,397.988,45.000,-69.999,0.000,89.999,89.999,
4930747.000,399.166,45.000,-70.000,0.000,90.000,90.000,
4930751.000,401.578,45.000,-69.999,0.000,90.000,90.000,
4930754.000,403.435,45.000,-69.999,0.000,90.000,90.000,
4930757.000,405.332,45.000,-69.999,0.000,90.000,90.000,
4930758.000,405.973,45.000,-70.000,0.000,90.000,90.000,
4930759.000,405.973,45.000,-70.000,0.000,90.000,90.000,
4930762.000,408.581,45.000,-69.999,0.000,90.000,90.000,
4930764.000,409.911,45.000,-70.000,0.000,90.000,90.000,
4930767.000,411.936,45.000,-69.999,0.000,89.999,89.999,
4930768.000,412.620,45.000,-70.000,0.000,90.000,90.000,
4930772.000,415.392,45.000,-70.000,0.000,89.999,89.999,
4930773.000,415.392,45.000,-70.000,0.000,89.999,89.999,
4930775.000,417.512,45.000,-69.999,0.000,90.000,90.000,
4930778.000,419.666,45.000,-70.000,0.000,90.000,90.000,
4930781.000,421.852,45.000,-70.000,0.000,89.999,89.999,
4930783.000,423.326,45.000,-69.999,0.000,90.000,90.000,
4930785.000,424.815,45.000,-69.999,0.000,90.000,90.000,
4930787.000,426.317,45.000,-70.000,0.000,90.000,90.000,
4930790.000,428.593,45.000,-70.000,0.000,90.000,90.000,
4930792.000,430.127,45.000,-70.000,0.000,89.999,89.999,
4930795.000,432.450,45.000,-70.000,0.000,90.000,90.000,
4930797.000,434.013,45.000,-70.000,0.000,90.000,90.000,
4930798.000,434.799,45.000,-70.000,0.000,90.000,90.000,
4930799.000,435.588,45.000,-69.999,0.000,89.999,89.999,
4930803.000,438.770,45.000,-70.000,0.000,90.000,90.000,
4930805.000,440.377,45.000,-69.999,0.000,90.000,90.000,
4930808.000,442.807,45.000,-70.000,0.000,90.000,90.000,
4930810.000,444.438,45.000,-70.000,0.000,90.000,90.000,
4930811.000,445.258,45.000,-70.000,0.000,89.999,89.999,
4930813.000,446.903,45.000,-70.000,0.000,90.000,90.000,
4930815.000,448.558,45.000,-70.000,0.000,90.000,90.000,
4930818.000,451.056,45.000,-70.000,0.000,89.999,89.999,
4930821.000,453.573,45.000,-70.000,0.000,90.000,90.000,
4930823.000,455.261,45.000,-70.000,0.000,90.000,90.000,
4930825.000,456.956,45.000,-70.000,0.000,90.000,90.000,
4930828.000,459.513,45.000,-69.999,0.000,90.000,90.000,
4930830.000,461.227,45.000,-69.999,0.000,89.999,89.999,
4930833.000,463.810,45.000,-70.000,0.000,90.000,90.000,
4930835.000,465.539,45.000,-70.000,0.000,90.000,90.000,
4930837.000,467.276,45.000,-70.000,0.000,90.000,90.000,
4930840.000,471.642,45.000,-69.999,0.000,90.000,90.000,
4930842.000,471.642,45.000,-69.999,0.000,90.000,90.000,
4930844.000,473.398,45.000,-70.000,0.000,90.000,90.000,
4930847.000,476.042,45.000,-70.000,0.000,90.000,90.000,
4930849.000,477.811,45.000,-70.000,0.000,90.000,90.000,
4930852.000,480.474,45.000,-69.999,0.000,90.000,90.000,
4930855.000,483.147,45.000,-69.999,0.000,90.000,90.000,
4930856.000,483.147,45.000,-69.999,0.000,90.000,90.000,
4930857.000,484.040,45.000,-70.000,0.000,90.000,90.000,
4930859.000,486.726,45.000,-70.000,0.000,90.000,90.000,
4930862.000,489.421,45.000,-69.999,0.000,90.000,90.000,
4930865.000,492.124,45.000,-70.000,0.000,90.000,90.000,
4930868.000,494.836,45.000,-70.000,0.000,89.999,89.999,
4930869.000,495.741,45.000,-70.000,0.000,90.000,90.000,
4930870.000,495.741,45.000,-70.000,0.000,90.000,90.000,
4930872.000,498.463,45.000,-70.000,0.000,90.000,90.000,
4930875.000,501.191,45.000,-69.999,0.000,90.000,90.000,
4930880.000,505.753,45.000,-70.000,0.000,89.999,89.999,
4930883.000,508.499,45.000,-69.999,0.000,90.000,90.000,
4930884.000,509.415,45.000,-70.000,0.000,90.000,90.000,
4930885.000,510.332,45.000,-70.000,0.000,90.000,90.000,
4930887.000,512.168,45.000,-69.999,0.000,89.999,89.999,
4930890.000,514.006,45.000,-70.000,0.000,90.000,90.000,
4930894.000,518.611,45.000,-70.000,0.000,90.000,90.000,
4930897.000,521.380,45.000,-69.999,0.000,89.999,89.999,
4930899.000,523.229,45.000,-69.999,0.000,90.000,90.000,
4930901.000,525.079,45.000,-70.000,0.000,90.000,90.000,
4930902.000,526.005,45.000,-70.000,0.000,90.000,90.000,
4930904.000,527.858,45.000,-69.999,0.000,90.000,90.000,
4930907.000,530.640,45.000,-70.000,0.000,89.999,89.999,
4930910.000,533.426,45.000,-70.000,0.000,90.000,90.000,
4930912.000,535.285,45.000,-69.999,0.000,90.000,90.000,
4930915.000,537.146,45.000,-70.000,0.000,90.000,90.000,
4930917.000,539.939,45.000,-70.000,0.000,89.999,89.999,
4930920.000,542.736,45.000,-70.000,0.000,90.000,90.000,
4930922.000,544.601,45.000,-69.999,0.000,90.000,90.000,
4930925.000,547.402,45.000,-70.000,0.000,90.000,90.000,
4930927.000,549.271,45.000,-70.000,0.000,89.999,89.999,
4930930.000,552.075,45.000,-70.000,0.000,89.999,89.999,
4930932.000,553.946,45.000,-70.000,0.000,90.000,90.000,
4930937.000,558.628,45.000,-70.000,0.000,90.000,90.000,
4930940.000,561.439,45.000,-69.999,0.000,90.000,90.000,
4930943.000,564.252,45.000,-70.000,0.000,90.000,90.000,
4930946.000,567.067,45.000,-70.000,0.000,89.999,89.999,
4930949.000,569.884,45.000,-69.999,0.000,90.000,90.000,
4930953.000,573.641,45.000,-70.000,0.000,90.000,90.000,
4930956.000,575.521,45.000,-70.000,0.000,90.000,90.000,
4930959.000,579.282,45.000,-69.999,0.000,90.000,90.000,
4930961.000,581.163,45.000,-70.000,0.000,90.000,90.000,
4930963.000,583.045,45.000,-70.000,0.000,90.000,90.000,
4930966.000,585.869,45.000,-70.000,0.000,90.000,90.000,
4930969.000,588.694,45.000,-69.999,0.000,90.000,90.000,
4930970.000,589.636,45.000,-69.999,0.000,90.000,90.000,
4930972.000,591.519,45.000,-70.000,0.000,90.000,90.000,
4930975.000,594.346,45.000,-70.000,0.000,90.000,90.000,
4930977.000,596.231,45.000,-70.000,0.000,90.000,90.000,
4930981.000,600.002,45.000,-70.000,0.000,89.999,89.999,
4930983.000,601.888,45.000,-69.999,0.000,89.999,89.999,
4930984.000,602.831,45.000,-69.999,0.000,89.999,89.999,
4930985.000,603.774,45.000,-70.000,0.000,90.000,90.000,
4930986.000,604.718,45.000,-69.999,0.000,89.999,89.999,
4930988.000,606.604,45.000,-70.000,0.000,89.999,89.999,
4930992.000,610.379,45.000,-70.000,0.000,90.000,90.000,
4930994.000,612.266,45.000,-70.000,0.000,90.000,90.000,
4930997.000,615.098,45.000,-70.000,0.000,90.000,90.000,
4930998.000,616.042,45.000,-70.000,0.000,90.000,90.000,
4930999.000,616.042,45.000,-70.000,0.000,90.000,90.000,
4931001.000,618.875,45.000,-70.000,0.000,90.000,90.000,
